Transaction_ID,Date,Store_ID,Category,Sales_Amount,Transaction_Type,Customer_ID,Net_Revenue
TXN_008870,2026-02-14 18:35:39.461045,STORE_009,Electronics,36.69,Sale,CUST_0406,36.69
TXN_008871,2026-02-14 18:49:39.461045,STORE_010,Electronics,94.28,Sale,CUST_0057,94.28
TXN_008872,2026-02-14 18:51:39.461045,STORE_008,Electronics,70.27,Sale,CUST_4581,70.27
TXN_008873,2026-02-14 19:04:39.461045,STORE_007,Home Goods,56.66,Sale,CUST_1862,56.66
TXN_008874,2026-02-14 19:04:39.461045,STORE_003,Clothing,98.1,Sale,CUST_0195,98.1
TXN_008875,2026-02-14 19:27:39.461045,STORE_008,Electronics,27.28,Sale,CUST_3683,27.28
TXN_008876,2026-02-14 19:41:39.461045,STORE_002,Electronics,90.24,Sale,CUST_3218,90.24
TXN_008877,2026-02-14 19:45:39.461045,STORE_002,Groceries,95.09,Sale,CUST_2234,95.09
TXN_008878,2026-02-14 19:47:39.461045,STORE_010,Electronics,53.42,Sale,CUST_2410,53.42
TXN_008879,2026-02-14 20:06:39.461045,STORE_003,Groceries,1.84,Refund,CUST_0331,-1.84
TXN_008880,2026-02-14 20:14:39.461045,STORE_007,Electronics,72.83,Sale,CUST_2784,72.83
TXN_008881,2026-02-14 20:25:39.461045,STORE_001,Home Goods,71.14,Sale,CUST_4178,71.14
TXN_008882,2026-02-14 20:47:39.461045,STORE_008,Clothing,65.54,Sale,CUST_1903,65.54
TXN_008883,2026-02-14 20:50:39.461045,STORE_007,Clothing,15.85,Sale,CUST_2638,15.85
TXN_008884,2026-02-14 20:51:39.461045,STORE_004,Clothing,90.96,Sale,CUST_2685,90.96
TXN_008885,2026-02-14 20:56:39.461045,STORE_005,Home Goods,153.96,Sale,CUST_0064,153.96
TXN_008886,2026-02-14 21:02:39.461045,STORE_010,Groceries,67.9,Sale,CUST_0690,67.9
TXN_008887,2026-02-14 21:09:39.461045,STORE_001,Clothing,27.59,Sale,CUST_4076,27.59
TXN_008888,2026-02-14 21:27:39.461045,STORE_004,Home Goods,113.69,Sale,CUST_1339,113.69
TXN_008889,2026-02-14 21:32:39.461045,STORE_001,Home Goods,215.3,Sale,CUST_3620,215.3
TXN_008890,2026-02-14 22:00:39.461045,STORE_001,Electronics,38.46,Sale,CUST_1369,38.46
TXN_008891,2026-02-14 22:03:39.461045,STORE_010,Groceries,39.68,Refund,CUST_3724,-39.68
TXN_008892,2026-02-14 22:30:39.461045,STORE_001,Home Goods,187.15,Sale,CUST_4874,187.15
TXN_008893,2026-02-14 22:32:39.461045,STORE_007,Groceries,72.7,Sale,CUST_3627,72.7
TXN_008894,2026-02-14 22:49:39.461045,STORE_007,Clothing,14.52,Sale,CUST_1986,14.52
TXN_008895,2026-02-14 22:53:39.461045,STORE_004,Clothing,260.28,Sale,CUST_1127,260.28
TXN_008896,2026-02-14 22:54:39.461045,STORE_002,Clothing,5.35,Sale,CUST_4494,5.35
TXN_008897,2026-02-14 23:33:39.461045,STORE_003,Electronics,12.13,Sale,CUST_1536,12.13
TXN_008898,2026-02-14 23:45:39.461045,STORE_008,Electronics,29.74,Refund,CUST_4627,-29.74
TXN_008899,2026-02-15 00:22:39.461045,STORE_008,Groceries,135.63,Sale,CUST_0212,135.63
TXN_008900,2026-02-15 00:31:39.461045,STORE_006,Groceries,143.86,Sale,CUST_0966,143.86
TXN_008901,2026-02-15 00:32:39.461045,STORE_010,Electronics,23.51,Sale,CUST_4483,23.51
TXN_008902,2026-02-15 00:45:39.461045,STORE_009,Home Goods,40.94,Sale,CUST_1936,40.94
TXN_008903,2026-02-15 00:46:39.461045,STORE_009,Groceries,102.91,Sale,CUST_1069,102.91
TXN_008904,2026-02-15 01:02:39.461045,STORE_004,Groceries,213.29,Sale,CUST_0090,213.29
TXN_008905,2026-02-15 01:11:39.461045,STORE_001,Clothing,4.65,Sale,CUST_2958,4.65
TXN_008906,2026-02-15 01:20:39.461045,STORE_001,Groceries,12.93,Sale,CUST_0885,12.93
TXN_008907,2026-02-15 01:21:39.461045,STORE_010,Groceries,53.61,Sale,CUST_0738,53.61
TXN_008908,2026-02-15 01:35:39.461045,STORE_005,Home Goods,19.55,Sale,CUST_1292,19.55
TXN_008909,2026-02-15 01:35:39.461045,STORE_002,Groceries,179.72,Sale,CUST_0518,179.72
TXN_008910,2026-02-15 01:45:39.461045,STORE_006,Home Goods,77.14,Sale,CUST_1584,77.14
TXN_008911,2026-02-15 01:45:39.461045,STORE_007,Clothing,168.89,Sale,CUST_2095,168.89
TXN_008912,2026-02-15 01:48:39.461045,STORE_001,Electronics,103.83,Sale,CUST_0227,103.83
TXN_008913,2026-02-15 01:59:39.461045,STORE_006,Clothing,132.34,Sale,CUST_3500,132.34
TXN_008914,2026-02-15 02:02:39.461045,STORE_008,Home Goods,46.15,Sale,CUST_1602,46.15
TXN_008915,2026-02-15 02:02:39.461045,STORE_005,Home Goods,10.73,Sale,CUST_3141,10.73
TXN_008916,2026-02-15 02:08:39.461045,STORE_007,Groceries,69.66,Sale,CUST_4376,69.66
TXN_008917,2026-02-15 02:13:39.461045,STORE_010,Groceries,154.78,Sale,CUST_0255,154.78
TXN_008918,2026-02-15 02:13:39.461045,STORE_006,Electronics,255.36,Sale,CUST_0598,255.36
TXN_008919,2026-02-15 02:20:39.461045,STORE_004,Home Goods,65.9,Sale,CUST_4887,65.9
TXN_008920,2026-02-15 02:35:39.461045,STORE_007,Home Goods,136.29,Refund,CUST_0324,-136.29
TXN_008921,2026-02-15 03:08:39.461045,STORE_010,Clothing,45.4,Refund,CUST_2981,-45.4
TXN_008922,2026-02-15 03:24:39.461045,STORE_009,Electronics,57.74,Sale,CUST_0242,57.74
TXN_008923,2026-02-15 03:36:39.461045,STORE_010,Clothing,75.96,Sale,CUST_1465,75.96
TXN_008924,2026-02-15 03:44:39.461045,STORE_010,Groceries,225.02,Sale,CUST_2481,225.02
TXN_008925,2026-02-15 03:52:39.461045,STORE_007,Groceries,132.79,Sale,CUST_0340,132.79
TXN_008926,2026-02-15 03:56:39.461045,STORE_005,Clothing,119.51,Sale,CUST_3287,119.51
TXN_008927,2026-02-15 03:57:39.461045,STORE_007,Groceries,216.97,Sale,CUST_2579,216.97
TXN_008928,2026-02-15 04:03:39.461045,STORE_003,Clothing,40.78,Sale,CUST_0527,40.78
TXN_008929,2026-02-15 04:04:39.461045,STORE_002,Home Goods,65.35,Sale,CUST_0542,65.35
TXN_008930,2026-02-15 04:19:39.461045,STORE_005,Home Goods,120.18,Sale,CUST_3843,120.18
TXN_008931,2026-02-15 04:26:39.461045,STORE_004,Groceries,50.89,Sale,CUST_2238,50.89
TXN_008932,2026-02-15 04:28:39.461045,STORE_005,Electronics,62.88,Sale,CUST_3889,62.88
TXN_008933,2026-02-15 04:36:39.461045,STORE_008,Home Goods,96.95,Sale,CUST_0637,96.95
TXN_008934,2026-02-15 04:42:39.461045,STORE_004,Groceries,78.27,Sale,CUST_0727,78.27
TXN_008935,2026-02-15 04:45:39.461045,STORE_009,Electronics,31.31,Sale,CUST_3776,31.31
TXN_008936,2026-02-15 04:48:39.461045,STORE_007,Groceries,44.88,Sale,CUST_0402,44.88
TXN_008937,2026-02-15 04:59:39.461045,STORE_010,Clothing,31.01,Sale,CUST_3219,31.01
TXN_008938,2026-02-15 05:05:39.461045,STORE_007,Groceries,136.01,Sale,CUST_2225,136.01
TXN_008939,2026-02-15 05:17:39.461045,STORE_008,Clothing,43.54,Sale,CUST_4430,43.54
TXN_008940,2026-02-15 05:28:39.461045,STORE_006,Home Goods,120.61,Sale,CUST_2881,120.61
TXN_008941,2026-02-15 06:00:39.461045,STORE_008,Home Goods,90.85,Sale,CUST_3604,90.85
TXN_008942,2026-02-15 06:05:39.461045,STORE_003,Groceries,79.66,Sale,CUST_4643,79.66
TXN_008943,2026-02-15 06:28:39.461045,STORE_010,Electronics,26.14,Sale,CUST_3569,26.14
TXN_008944,2026-02-15 06:46:39.461045,STORE_010,Groceries,90.07,Sale,CUST_4180,90.07
TXN_008945,2026-02-15 06:53:39.461045,STORE_001,Groceries,111.92,Sale,CUST_4556,111.92
TXN_008946,2026-02-15 07:10:39.461045,STORE_006,Home Goods,136.69,Sale,CUST_3323,136.69
TXN_008947,2026-02-15 07:15:39.461045,STORE_001,Home Goods,30.65,Sale,CUST_1600,30.65
TXN_008948,2026-02-15 07:38:39.461045,STORE_009,Groceries,67.18,Sale,CUST_0734,67.18
TXN_008949,2026-02-15 17:03:39.461045,STORE_002,Home Goods,161.87,Sale,CUST_1340,161.87
TXN_008950,2026-02-15 17:05:39.461045,STORE_002,Clothing,150.11,Sale,CUST_2086,150.11
TXN_008951,2026-02-15 17:07:39.461045,STORE_007,Groceries,76.0,Sale,CUST_0459,76.0
TXN_008952,2026-02-15 17:09:39.461045,STORE_002,Home Goods,25.35,Sale,CUST_3669,25.35
TXN_008953,2026-02-15 17:19:39.461045,STORE_010,Groceries,142.01,Sale,CUST_4950,142.01
TXN_008954,2026-02-15 17:20:39.461045,STORE_008,Home Goods,81.04,Sale,CUST_0207,81.04
TXN_008955,2026-02-15 17:20:39.461045,STORE_006,Clothing,36.8,Sale,CUST_2523,36.8
TXN_008956,2026-02-15 17:27:39.461045,STORE_007,Clothing,69.02,Sale,CUST_2440,69.02
TXN_008957,2026-02-15 18:02:39.461045,STORE_007,Groceries,26.02,Sale,CUST_4449,26.02
TXN_008958,2026-02-15 18:09:39.461045,STORE_006,Clothing,141.4,Sale,CUST_0658,141.4
TXN_008959,2026-02-15 18:35:39.461045,STORE_010,Clothing,15.11,Sale,CUST_2019,15.11
TXN_008960,2026-02-15 19:31:39.461045,STORE_009,Home Goods,169.64,Sale,CUST_4444,169.64
TXN_008961,2026-02-15 19:31:39.461045,STORE_009,Groceries,99.28,Sale,CUST_4270,99.28
TXN_008962,2026-02-15 19:32:39.461045,STORE_007,Home Goods,26.45,Sale,CUST_0987,26.45
TXN_008963,2026-02-15 19:37:39.461045,STORE_009,Home Goods,64.04,Sale,CUST_4732,64.04
TXN_008964,2026-02-15 20:17:39.461045,STORE_010,Electronics,58.51,Sale,CUST_0512,58.51
TXN_008965,2026-02-15 20:30:39.461045,STORE_003,Clothing,39.21,Sale,CUST_1019,39.21
TXN_008966,2026-02-15 20:34:39.461045,STORE_003,Home Goods,92.46,Sale,CUST_0818,92.46
TXN_008967,2026-02-15 20:39:39.461045,STORE_001,Home Goods,219.19,Sale,CUST_2248,219.19
TXN_008968,2026-02-15 20:42:39.461045,STORE_005,Home Goods,42.42,Sale,CUST_2747,42.42
TXN_008969,2026-02-15 20:47:39.461045,STORE_004,Clothing,86.05,Sale,CUST_3334,86.05
TXN_008970,2026-02-15 20:49:39.461045,STORE_002,Clothing,81.93,Sale,CUST_4095,81.93
TXN_008971,2026-02-15 20:56:39.461045,STORE_009,Clothing,91.75,Sale,CUST_3295,91.75
TXN_008972,2026-02-15 21:03:39.461045,STORE_003,Groceries,5.96,Sale,CUST_3808,5.96
TXN_008973,2026-02-15 21:08:39.461045,STORE_008,Home Goods,177.88,Sale,CUST_3597,177.88
TXN_008974,2026-02-15 21:21:39.461045,STORE_006,Clothing,346.62,Sale,CUST_3409,346.62
TXN_008975,2026-02-15 21:32:39.461045,STORE_005,Home Goods,80.62,Sale,CUST_0584,80.62
TXN_008976,2026-02-15 21:40:39.461045,STORE_001,Groceries,134.25,Refund,CUST_4788,-134.25
TXN_008977,2026-02-15 21:49:39.461045,STORE_004,Electronics,108.97,Sale,CUST_2772,108.97
TXN_008978,2026-02-15 21:51:39.461045,STORE_003,Groceries,29.98,Sale,CUST_1059,29.98
TXN_008979,2026-02-15 22:12:39.461045,STORE_001,Clothing,75.89,Sale,CUST_2196,75.89
TXN_008980,2026-02-15 22:12:39.461045,STORE_005,Clothing,45.4,Sale,CUST_4625,45.4
TXN_008981,2026-02-15 22:29:39.461045,STORE_006,Groceries,70.24,Sale,CUST_3270,70.24
TXN_008982,2026-02-15 22:36:39.461045,STORE_002,Home Goods,83.9,Sale,CUST_0238,83.9
TXN_008983,2026-02-15 22:40:39.461045,STORE_003,Clothing,88.5,Sale,CUST_0790,88.5
TXN_008984,2026-02-15 22:44:39.461045,STORE_006,Clothing,42.17,Sale,CUST_3965,42.17
TXN_008985,2026-02-15 22:51:39.461045,STORE_004,Groceries,88.74,Sale,CUST_0320,88.74
TXN_008986,2026-02-15 22:57:39.461045,STORE_009,Home Goods,72.31,Sale,CUST_4656,72.31
TXN_008987,2026-02-15 22:59:39.461045,STORE_005,Groceries,168.52,Sale,CUST_1256,168.52
TXN_008988,2026-02-15 23:06:39.461045,STORE_004,Groceries,129.86,Sale,CUST_0775,129.86
TXN_008989,2026-02-15 23:15:39.461045,STORE_002,Home Goods,148.05,Sale,CUST_3686,148.05
TXN_008990,2026-02-15 23:33:39.461045,STORE_006,Home Goods,155.58,Sale,CUST_3459,155.58
TXN_008991,2026-02-15 23:36:39.461045,STORE_010,Electronics,35.84,Sale,CUST_2511,35.84
TXN_008992,2026-02-15 23:37:39.461045,STORE_002,Groceries,125.85,Sale,CUST_2713,125.85
TXN_008993,2026-02-15 23:46:39.461045,STORE_007,Home Goods,34.43,Sale,CUST_0616,34.43
TXN_008994,2026-02-15 23:49:39.461045,STORE_003,Clothing,201.31,Sale,CUST_3959,201.31
TXN_008995,2026-02-16 00:03:39.461045,STORE_009,Electronics,124.14,Sale,CUST_3824,124.14
TXN_008996,2026-02-16 00:07:39.461045,STORE_005,Groceries,32.35,Sale,CUST_0329,32.35
TXN_008997,2026-02-16 00:10:39.461045,STORE_008,Home Goods,90.97,Sale,CUST_1057,90.97
TXN_008998,2026-02-16 00:14:39.461045,STORE_006,Electronics,40.03,Sale,CUST_1250,40.03
TXN_008999,2026-02-16 00:17:39.461045,STORE_010,Electronics,55.24,Sale,CUST_1685,55.24
TXN_009000,2026-02-16 00:42:39.461045,STORE_008,Clothing,102.11,Sale,CUST_4548,102.11
TXN_009001,2026-02-16 00:45:39.461045,STORE_003,Electronics,49.65,Sale,CUST_0035,49.65
TXN_009002,2026-02-16 01:06:39.461045,STORE_003,Groceries,65.57,Sale,CUST_2061,65.57
TXN_009003,2026-02-16 01:07:39.461045,STORE_005,Home Goods,157.97,Refund,CUST_2868,-157.97
TXN_009004,2026-02-16 01:08:39.461045,STORE_010,Electronics,70.37,Sale,CUST_1885,70.37
TXN_009005,2026-02-16 01:09:39.461045,STORE_003,Electronics,36.32,Sale,CUST_2502,36.32
TXN_009006,2026-02-16 01:19:39.461045,STORE_008,Groceries,13.02,Sale,CUST_3704,13.02
TXN_009007,2026-02-16 01:19:39.461045,STORE_010,Clothing,130.59,Sale,CUST_4136,130.59
TXN_009008,2026-02-16 01:34:39.461045,STORE_008,Clothing,129.07,Sale,CUST_1329,129.07
TXN_009009,2026-02-16 01:59:39.461045,STORE_002,Home Goods,91.32,Sale,CUST_3608,91.32
TXN_009010,2026-02-16 02:04:39.461045,STORE_004,Groceries,316.53,Sale,CUST_3772,316.53
TXN_009011,2026-02-16 02:04:39.461045,STORE_010,Clothing,63.3,Sale,CUST_1114,63.3
TXN_009012,2026-02-16 02:34:39.461045,STORE_001,Home Goods,170.34,Sale,CUST_2643,170.34
TXN_009013,2026-02-16 02:35:39.461045,STORE_004,Home Goods,45.53,Sale,CUST_1554,45.53
TXN_009014,2026-02-16 02:53:39.461045,STORE_004,Clothing,135.8,Sale,CUST_1219,135.8
TXN_009015,2026-02-16 02:58:39.461045,STORE_010,Groceries,31.42,Sale,CUST_0486,31.42
TXN_009016,2026-02-16 03:16:39.461045,STORE_009,Electronics,133.74,Sale,CUST_2895,133.74
TXN_009017,2026-02-16 03:19:39.461045,STORE_003,Clothing,65.77,Sale,CUST_4818,65.77
TXN_009018,2026-02-16 03:50:39.461045,STORE_002,Electronics,115.16,Sale,CUST_1496,115.16
TXN_009019,2026-02-16 04:10:39.461045,STORE_009,Electronics,94.1,Sale,CUST_4360,94.1
TXN_009020,2026-02-16 04:30:39.461045,STORE_009,Groceries,127.59,Sale,CUST_2194,127.59
TXN_009021,2026-02-16 04:43:39.461045,STORE_001,Groceries,11.81,Sale,CUST_4294,11.81
TXN_009022,2026-02-16 04:48:39.461045,STORE_006,Home Goods,71.87,Sale,CUST_4621,71.87
TXN_009023,2026-02-16 04:59:39.461045,STORE_010,Groceries,163.51,Sale,CUST_4552,163.51
TXN_009024,2026-02-16 05:03:39.461045,STORE_008,Home Goods,179.28,Sale,CUST_3886,179.28
TXN_009025,2026-02-16 05:05:39.461045,STORE_003,Clothing,111.44,Sale,CUST_1932,111.44
TXN_009026,2026-02-16 05:08:39.461045,STORE_009,Electronics,167.75,Sale,CUST_2956,167.75
TXN_009027,2026-02-16 05:17:39.461045,STORE_002,Groceries,69.32,Sale,CUST_4113,69.32
TXN_009028,2026-02-16 05:34:39.461045,STORE_006,Clothing,47.34,Sale,CUST_4087,47.34
TXN_009029,2026-02-16 05:44:39.461045,STORE_001,Home Goods,86.04,Sale,CUST_1431,86.04
TXN_009030,2026-02-16 05:45:39.461045,STORE_007,Groceries,95.13,Sale,CUST_3757,95.13
TXN_009031,2026-02-16 06:01:39.461045,STORE_003,Electronics,106.72,Sale,CUST_1405,106.72
TXN_009032,2026-02-16 06:23:39.461045,STORE_007,Clothing,80.98,Sale,CUST_4979,80.98
TXN_009033,2026-02-16 06:23:39.461045,STORE_004,Groceries,81.96,Sale,CUST_1558,81.96
TXN_009034,2026-02-16 06:25:39.461045,STORE_009,Groceries,139.42,Sale,CUST_1761,139.42
TXN_009035,2026-02-16 06:54:39.461045,STORE_005,Clothing,39.25,Sale,CUST_2781,39.25
TXN_009036,2026-02-16 06:55:39.461045,STORE_003,Home Goods,94.13,Sale,CUST_3872,94.13
TXN_009037,2026-02-16 07:27:39.461045,STORE_008,Home Goods,111.57,Sale,CUST_0131,111.57
TXN_009038,2026-02-16 16:58:39.461045,STORE_006,Groceries,49.88,Refund,CUST_1339,-49.88
TXN_009039,2026-02-16 17:32:39.461045,STORE_002,Home Goods,64.71,Sale,CUST_2089,64.71
TXN_009040,2026-02-16 17:39:39.461045,STORE_003,Home Goods,223.91,Sale,CUST_0246,223.91
TXN_009041,2026-02-16 17:43:39.461045,STORE_008,Clothing,90.86,Sale,CUST_1989,90.86
TXN_009042,2026-02-16 17:45:39.461045,STORE_010,Home Goods,379.28,Sale,CUST_4714,379.28
TXN_009043,2026-02-16 17:48:39.461045,STORE_007,Home Goods,85.93,Sale,CUST_4121,85.93
TXN_009044,2026-02-16 18:06:39.461045,STORE_010,Clothing,144.57,Sale,CUST_3285,144.57
TXN_009045,2026-02-16 18:11:39.461045,STORE_006,Groceries,20.95,Sale,CUST_3471,20.95
TXN_009046,2026-02-16 18:12:39.461045,STORE_001,Groceries,11.72,Sale,CUST_1602,11.72
TXN_009047,2026-02-16 18:26:39.461045,STORE_009,Clothing,34.73,Sale,CUST_4968,34.73
TXN_009048,2026-02-16 18:30:39.461045,STORE_003,Electronics,157.28,Sale,CUST_4330,157.28
TXN_009049,2026-02-16 18:31:39.461045,STORE_005,Clothing,65.78,Sale,CUST_2526,65.78
TXN_009050,2026-02-16 18:31:39.461045,STORE_007,Electronics,19.99,Sale,CUST_3147,19.99
TXN_009051,2026-02-16 18:38:39.461045,STORE_007,Home Goods,84.7,Refund,CUST_2345,-84.7
TXN_009052,2026-02-16 18:39:39.461045,STORE_003,Groceries,146.93,Sale,CUST_4373,146.93
TXN_009053,2026-02-16 18:56:39.461045,STORE_004,Electronics,38.46,Sale,CUST_2343,38.46
TXN_009054,2026-02-16 18:57:39.461045,STORE_010,Electronics,153.24,Sale,CUST_2184,153.24
TXN_009055,2026-02-16 18:59:39.461045,STORE_007,Home Goods,26.03,Sale,CUST_1109,26.03
TXN_009056,2026-02-16 19:14:39.461045,STORE_008,Groceries,144.24,Sale,CUST_3727,144.24
TXN_009057,2026-02-16 19:28:39.461045,STORE_002,Home Goods,47.15,Sale,CUST_2036,47.15
TXN_009058,2026-02-16 19:32:39.461045,STORE_009,Groceries,189.4,Sale,CUST_4797,189.4
TXN_009059,2026-02-16 19:40:39.461045,STORE_007,Groceries,214.94,Sale,CUST_4565,214.94
TXN_009060,2026-02-16 19:49:39.461045,STORE_008,Home Goods,107.71,Sale,CUST_1905,107.71
TXN_009061,2026-02-16 19:57:39.461045,STORE_006,Electronics,50.12,Sale,CUST_2615,50.12
TXN_009062,2026-02-16 19:59:39.461045,STORE_006,Clothing,393.5,Sale,CUST_3219,393.5
TXN_009063,2026-02-16 20:27:39.461045,STORE_009,Groceries,44.06,Sale,CUST_2842,44.06
TXN_009064,2026-02-16 20:27:39.461045,STORE_004,Groceries,234.74,Sale,CUST_1073,234.74
TXN_009065,2026-02-16 20:35:39.461045,STORE_005,Clothing,292.41,Refund,CUST_1965,-292.41
TXN_009066,2026-02-16 20:45:39.461045,STORE_009,Clothing,110.81,Sale,CUST_4939,110.81
TXN_009067,2026-02-16 20:46:39.461045,STORE_001,Home Goods,31.4,Sale,CUST_0635,31.4
TXN_009068,2026-02-16 21:45:39.461045,STORE_004,Groceries,104.08,Sale,CUST_4531,104.08
TXN_009069,2026-02-16 21:45:39.461045,STORE_007,Home Goods,322.54,Sale,CUST_4530,322.54
TXN_009070,2026-02-16 21:49:39.461045,STORE_009,Clothing,49.83,Sale,CUST_3411,49.83
TXN_009071,2026-02-16 02:54:39.461045,STORE_010,Home Goods,1414.62,Refund,CUST_3719,-1414.62
TXN_009072,2026-02-16 22:01:39.461045,STORE_006,Groceries,8.78,Sale,CUST_3320,8.78
TXN_009073,2026-02-16 22:30:39.461045,STORE_008,Electronics,77.29,Sale,CUST_1361,77.29
TXN_009074,2026-02-16 22:32:39.461045,STORE_009,Electronics,131.52,Sale,CUST_1275,131.52
TXN_009075,2026-02-16 23:11:39.461045,STORE_010,Groceries,35.37,Sale,CUST_3878,35.37
TXN_009076,2026-02-16 23:14:39.461045,STORE_004,Home Goods,228.56,Sale,CUST_2040,228.56
TXN_009077,2026-02-16 23:16:39.461045,STORE_001,Clothing,22.89,Sale,CUST_2732,22.89
TXN_009078,2026-02-16 23:42:39.461045,STORE_008,Clothing,50.51,Sale,CUST_1850,50.51
TXN_009079,2026-02-16 23:50:39.461045,STORE_002,Electronics,200.53,Sale,CUST_1923,200.53
TXN_009080,2026-02-17 00:04:39.461045,STORE_001,Home Goods,72.62,Sale,CUST_2554,72.62
TXN_009081,2026-02-17 00:10:39.461045,STORE_007,Clothing,262.44,Sale,CUST_0025,262.44
TXN_009082,2026-02-17 00:12:39.461045,STORE_010,Clothing,13.27,Sale,CUST_3199,13.27
TXN_009083,2026-02-17 00:14:39.461045,STORE_009,Groceries,61.61,Sale,CUST_1295,61.61
TXN_009084,2026-02-17 01:18:39.461045,STORE_009,Home Goods,106.21,Sale,CUST_0464,106.21
TXN_009085,2026-02-17 01:21:39.461045,STORE_003,Home Goods,314.74,Sale,CUST_0855,314.74
TXN_009086,2026-02-17 01:23:39.461045,STORE_006,Clothing,91.84,Sale,CUST_3368,91.84
TXN_009087,2026-02-17 01:23:39.461045,STORE_007,Home Goods,124.37,Sale,CUST_3475,124.37
TXN_009088,2026-02-17 01:44:39.461045,STORE_010,Home Goods,81.28,Sale,CUST_1593,81.28
TXN_009089,2026-02-17 01:46:39.461045,STORE_009,Home Goods,74.94,Sale,CUST_2014,74.94
TXN_009090,2026-02-17 01:49:39.461045,STORE_002,Groceries,49.89,Sale,CUST_2214,49.89
TXN_009091,2026-02-17 01:51:39.461045,STORE_008,Clothing,113.34,Sale,CUST_0485,113.34
TXN_009092,2026-02-17 02:26:39.461045,STORE_007,Electronics,66.25,Sale,CUST_0956,66.25
TXN_009093,2026-02-17 02:32:39.461045,STORE_004,Home Goods,129.55,Sale,CUST_2145,129.55
TXN_009094,2026-02-17 02:46:39.461045,STORE_002,Clothing,90.69,Refund,CUST_1092,-90.69
TXN_009095,2026-02-17 02:52:39.461045,STORE_008,Electronics,60.79,Sale,CUST_0753,60.79
TXN_009096,2026-02-17 03:07:39.461045,STORE_005,Groceries,230.65,Sale,CUST_3068,230.65
TXN_009097,2026-02-17 03:22:39.461045,STORE_006,Clothing,45.82,Sale,CUST_3264,45.82
TXN_009098,2026-02-17 03:34:39.461045,STORE_007,Groceries,51.83,Sale,CUST_1608,51.83
TXN_009099,2026-02-17 03:46:39.461045,STORE_010,Clothing,7.5,Sale,CUST_2093,7.5
TXN_009100,2026-02-17 04:08:39.461045,STORE_001,Groceries,68.96,Sale,CUST_2813,68.96
TXN_009101,2026-02-17 04:14:39.461045,STORE_008,Clothing,218.63,Sale,CUST_1451,218.63
TXN_009102,2026-02-17 04:15:39.461045,STORE_004,Groceries,222.53,Sale,CUST_3405,222.53
TXN_009103,2026-02-17 04:26:39.461045,STORE_009,Electronics,56.26,Sale,CUST_1735,56.26
TXN_009104,2026-02-17 04:39:39.461045,STORE_001,Clothing,121.87,Sale,CUST_3287,121.87
TXN_009105,2026-02-17 04:57:39.461045,STORE_002,Electronics,141.77,Sale,CUST_1404,141.77
TXN_009106,2026-02-17 05:06:39.461045,STORE_006,Home Goods,21.32,Sale,CUST_4327,21.32
TXN_009107,2026-02-17 05:20:39.461045,STORE_010,Electronics,184.1,Sale,CUST_4560,184.1
TXN_009108,2026-02-17 05:58:39.461045,STORE_001,Clothing,25.51,Sale,CUST_3438,25.51
TXN_009109,2026-02-17 06:01:39.461045,STORE_004,Electronics,59.83,Sale,CUST_1491,59.83
TXN_009110,2026-02-17 06:03:39.461045,STORE_008,Clothing,32.16,Sale,CUST_1779,32.16
TXN_009111,2026-02-17 06:04:39.461045,STORE_010,Groceries,105.64,Sale,CUST_1598,105.64
TXN_009112,2026-02-17 06:14:39.461045,STORE_005,Home Goods,41.31,Sale,CUST_2986,41.31
TXN_009113,2026-02-17 06:17:39.461045,STORE_009,Electronics,50.0,Sale,CUST_3764,50.0
TXN_009114,2026-02-17 06:25:39.461045,STORE_006,Home Goods,160.11,Sale,CUST_0264,160.11
TXN_009115,2026-02-17 06:30:39.461045,STORE_001,Electronics,55.3,Sale,CUST_2321,55.3
TXN_009116,2026-02-17 06:40:39.461045,STORE_006,Clothing,82.27,Sale,CUST_2261,82.27
TXN_009117,2026-02-17 06:49:39.461045,STORE_006,Electronics,25.13,Sale,CUST_2182,25.13
TXN_009118,2026-02-17 07:04:39.461045,STORE_006,Home Goods,17.67,Sale,CUST_2981,17.67
TXN_009119,2026-02-17 07:05:39.461045,STORE_008,Electronics,94.89,Sale,CUST_2975,94.89
TXN_009120,2026-02-17 07:16:39.461045,STORE_006,Home Goods,53.37,Sale,CUST_0961,53.37
TXN_009121,2026-02-17 07:27:39.461045,STORE_005,Home Goods,256.8,Sale,CUST_2511,256.8
TXN_009122,2026-02-17 07:30:39.461045,STORE_002,Clothing,336.1,Sale,CUST_1667,336.1
TXN_009123,2026-02-17 07:32:39.461045,STORE_004,Groceries,27.49,Sale,CUST_2220,27.49
TXN_009124,2026-02-17 07:37:39.461045,STORE_010,Groceries,18.43,Sale,CUST_2380,18.43
TXN_009125,2026-02-17 17:07:39.461045,STORE_005,Electronics,260.55,Sale,CUST_1207,260.55
TXN_009126,2026-02-17 17:10:39.461045,STORE_010,Home Goods,115.71,Sale,CUST_0689,115.71
TXN_009127,2026-02-17 17:20:39.461045,STORE_004,Clothing,93.12,Sale,CUST_0635,93.12
TXN_009128,2026-02-17 17:52:39.461045,STORE_002,Groceries,20.76,Sale,CUST_0863,20.76
TXN_009129,2026-02-17 17:56:39.461045,STORE_007,Clothing,319.19,Sale,CUST_3828,319.19
TXN_009130,2026-02-17 18:44:39.461045,STORE_010,Clothing,39.83,Sale,CUST_2782,39.83
