Transaction_ID,Date,Store_ID,Region,Category,Sales_Amount,Transaction_Type,Customer_ID,HourOfDay,IsRefund,Net_Revenue,Anomaly_Label,Anomaly_Score,Is_Anomaly
TXN_005498,2026-01-04 05:48:49.836071,STORE_004,Central,Home Goods,49.2,Sale,CUST_2393,5,0,49.2,1,0.27537896976452075,False
TXN_005499,2026-01-04 05:48:49.836071,STORE_001,West,Electronics,121.51,Sale,CUST_3939,5,0,121.51,1,0.27450627427842317,False
TXN_005500,2026-01-04 05:53:49.836071,STORE_004,Central,Clothing,96.98,Sale,CUST_2279,5,0,96.98,1,0.28658383216493644,False
TXN_005501,2026-01-04 06:05:49.836071,STORE_009,East,Groceries,84.65,Sale,CUST_1220,6,0,84.65,1,0.28636287431503943,False
TXN_005502,2026-01-04 06:13:49.836071,STORE_002,Central,Electronics,306.28,Sale,CUST_3384,6,0,306.28,1,0.1382619941970611,False
TXN_005503,2026-01-04 06:16:49.836071,STORE_003,East,Groceries,197.26,Sale,CUST_2515,6,0,197.26,1,0.2158359210406931,False
TXN_005504,2026-01-04 06:18:49.836071,STORE_010,Central,Groceries,30.51,Sale,CUST_2252,6,0,30.51,1,0.26941451038997777,False
TXN_005505,2026-01-04 06:36:49.836071,STORE_008,East,Home Goods,47.15,Sale,CUST_0246,6,0,47.15,1,0.2818567688361669,False
TXN_005506,2026-01-04 06:43:49.836071,STORE_006,South,Home Goods,32.78,Sale,CUST_2111,6,0,32.78,1,0.27124144113360416,False
TXN_005507,2026-01-04 06:50:49.836071,STORE_008,East,Groceries,154.17,Refund,CUST_3794,6,1,-154.17,1,0.07251069841409552,False
TXN_005508,2026-01-04 07:10:49.836071,STORE_007,East,Clothing,64.24,Sale,CUST_4578,7,0,64.24,1,0.27587714422106235,False
TXN_005509,2026-01-04 07:10:49.836071,STORE_005,Central,Groceries,204.04,Sale,CUST_1591,7,0,204.04,1,0.1924068950976645,False
TXN_005510,2026-01-04 07:35:49.836071,STORE_009,East,Clothing,35.3,Sale,CUST_1364,7,0,35.3,1,0.26501447671969547,False
TXN_005511,2026-01-04 07:41:49.836071,STORE_004,Central,Electronics,144.33,Sale,CUST_4055,7,0,144.33,1,0.24557590718297834,False
TXN_005512,2026-01-04 07:49:49.836071,STORE_006,South,Groceries,175.83,Sale,CUST_4910,7,0,175.83,1,0.22019059849197464,False
TXN_005513,2026-01-04 07:49:49.836071,STORE_002,Central,Clothing,75.71,Sale,CUST_3557,7,0,75.71,1,0.273061595191853,False
TXN_005514,2026-01-04 07:56:49.836071,STORE_002,Central,Electronics,38.8,Sale,CUST_3330,7,0,38.8,1,0.2691726159145739,False
TXN_005515,2026-01-04 08:06:49.836071,STORE_002,Central,Electronics,16.93,Sale,CUST_1963,8,0,16.93,1,0.21040311625328906,False
TXN_005516,2026-01-04 08:08:49.836071,STORE_010,Central,Home Goods,88.55,Sale,CUST_3624,8,0,88.55,1,0.2570002396846427,False
TXN_005517,2026-01-04 08:28:49.836071,STORE_007,East,Electronics,89.26,Sale,CUST_4866,8,0,89.26,1,0.2584764557220668,False
TXN_005518,2026-01-04 08:34:49.836071,STORE_002,Central,Home Goods,8.65,Sale,CUST_2681,8,0,8.65,1,0.19172113821390901,False
TXN_005519,2026-01-04 08:48:49.836071,STORE_002,Central,Electronics,96.69,Sale,CUST_4246,8,0,96.69,1,0.2545798935395676,False
TXN_005520,2026-01-04 09:01:49.836071,STORE_009,East,Electronics,26.33,Sale,CUST_0762,9,0,26.33,1,0.1806916454334344,False
TXN_005521,2026-01-04 09:10:49.836071,STORE_007,East,Clothing,133.96,Sale,CUST_4503,9,0,133.96,1,0.18487656228917138,False
TXN_005522,2026-01-04 09:15:49.836071,STORE_003,East,Clothing,93.2,Sale,CUST_3887,9,0,93.2,1,0.20039219352652926,False
TXN_005523,2026-01-04 09:15:49.836071,STORE_003,East,Home Goods,82.03,Sale,CUST_3635,9,0,82.03,1,0.20197387016895946,False
TXN_005524,2026-01-04 18:44:49.836071,STORE_007,East,Groceries,46.73,Sale,CUST_2477,18,0,46.73,1,0.18087579742149673,False
TXN_005525,2026-01-04 18:49:49.836071,STORE_005,Central,Clothing,14.86,Refund,CUST_2234,18,1,-14.86,1,0.005223933409061354,False
TXN_005526,2026-01-04 18:50:49.836071,STORE_010,Central,Electronics,24.0,Sale,CUST_4993,18,0,24.0,1,0.16694124916418696,False
TXN_005527,2026-01-04 18:58:49.836071,STORE_006,South,Home Goods,8.0,Sale,CUST_4641,18,0,8.0,1,0.1360944278031242,False
TXN_005528,2026-01-04 19:10:49.836071,STORE_008,East,Home Goods,106.69,Sale,CUST_1383,19,0,106.69,1,0.23197063943945972,False
TXN_005529,2026-01-04 19:37:49.836071,STORE_009,East,Home Goods,48.68,Sale,CUST_2549,19,0,48.68,1,0.23100855004585713,False
TXN_005530,2026-01-04 20:06:49.836071,STORE_001,West,Electronics,11.44,Sale,CUST_3180,20,0,11.44,1,0.1871986450847306,False
TXN_005531,2026-01-04 20:24:49.836071,STORE_003,East,Clothing,68.23,Sale,CUST_4313,20,0,68.23,1,0.24399777432175868,False
TXN_005532,2026-01-04 20:40:49.836071,STORE_007,East,Groceries,24.34,Sale,CUST_3653,20,0,24.34,1,0.21540962221391474,False
TXN_005533,2026-01-04 20:53:49.836071,STORE_006,South,Home Goods,200.57,Sale,CUST_0724,20,0,200.57,1,0.1846362334093602,False
TXN_005534,2026-01-04 21:00:49.836071,STORE_007,East,Electronics,38.97,Sale,CUST_2507,21,0,38.97,1,0.22821661410344668,False
TXN_005535,2026-01-04 21:10:49.836071,STORE_008,East,Clothing,69.62,Sale,CUST_2108,21,0,69.62,1,0.24080401016480607,False
TXN_005536,2026-01-04 21:21:49.836071,STORE_006,South,Clothing,48.55,Refund,CUST_3146,21,1,-48.55,1,0.02703873283232161,False
TXN_005537,2026-01-04 21:27:49.836071,STORE_003,East,Groceries,70.34,Sale,CUST_4996,21,0,70.34,1,0.24117275621375422,False
TXN_005538,2026-01-04 21:37:49.836071,STORE_002,Central,Home Goods,76.93,Sale,CUST_1780,21,0,76.93,1,0.2429096912264525,False
TXN_005539,2026-01-04 21:40:49.836071,STORE_007,East,Electronics,254.07,Sale,CUST_4662,21,0,254.07,1,0.10931905227818361,False
TXN_005540,2026-01-04 21:42:49.836071,STORE_001,West,Clothing,79.97,Sale,CUST_2744,21,0,79.97,1,0.24418958628369997,False
TXN_005541,2026-01-04 21:43:49.836071,STORE_003,East,Electronics,331.12,Sale,CUST_2043,21,0,331.12,1,0.07558041748584732,False
TXN_005542,2026-01-04 21:48:49.836071,STORE_004,Central,Unknown,,Sale,CUST_0753,21,0,,1,0.15812868223556575,False
TXN_005543,2026-01-04 22:42:49.836071,STORE_001,West,Home Goods,46.88,Sale,CUST_2680,22,0,46.88,1,0.22079627812192265,False
TXN_005544,2026-01-04 22:55:49.836071,STORE_005,Central,Home Goods,160.56,Sale,CUST_2706,22,0,160.56,1,0.1876222533404316,False
TXN_005545,2026-01-04 23:18:49.836071,STORE_010,Central,Groceries,152.21,Sale,CUST_3582,23,0,152.21,1,0.16951514952292135,False
TXN_005546,2026-01-05 00:23:49.836071,STORE_003,East,Clothing,12.68,Sale,CUST_3305,0,0,12.68,1,0.1655877890763634,False
TXN_005547,2026-01-05 00:28:49.836071,STORE_002,Central,Electronics,69.18,Sale,CUST_2548,0,0,69.18,1,0.22794450872308014,False
TXN_005548,2026-01-05 00:28:49.836071,STORE_003,East,Clothing,99.81,Sale,CUST_1182,0,0,99.81,1,0.2254318692200839,False
TXN_005549,2026-01-05 00:38:49.836071,STORE_008,East,Electronics,147.7,Sale,CUST_1606,0,0,147.7,1,0.20103658727873364,False
TXN_005550,2026-01-05 00:48:49.836071,STORE_006,South,Groceries,218.44,Sale,CUST_2287,0,0,218.44,1,0.13936462394041882,False
TXN_005551,2026-01-05 00:55:49.836071,STORE_007,East,Clothing,222.2,Sale,CUST_0084,0,0,222.2,1,0.1392870196924496,False
TXN_005552,2026-01-05 01:06:49.836071,STORE_006,South,Home Goods,52.54,Sale,CUST_1251,1,0,52.54,1,0.24879874928409412,False
TXN_005553,2026-01-05 01:11:49.836071,STORE_006,South,Electronics,35.85,Sale,CUST_3104,1,0,35.85,1,0.2408959979258074,False
TXN_005554,2026-01-05 01:34:49.836071,STORE_003,East,Home Goods,39.85,Sale,CUST_4779,1,0,39.85,1,0.24604610427879792,False
TXN_005555,2026-01-05 01:35:49.836071,STORE_008,East,Groceries,278.91,Sale,CUST_0092,1,0,278.91,1,0.13508138617516263,False
TXN_005556,2026-01-05 01:52:49.836071,STORE_007,East,Groceries,29.62,Sale,CUST_4551,1,0,29.62,1,0.23939901421002757,False
TXN_005557,2026-01-05 02:16:49.836071,STORE_007,East,Electronics,114.35,Sale,CUST_4632,2,0,114.35,1,0.25242865377199036,False
TXN_005558,2026-01-05 02:24:49.836071,STORE_006,South,Clothing,49.03,Sale,CUST_3073,2,0,49.03,1,0.2561959680628307,False
TXN_005559,2026-01-05 02:24:49.836071,STORE_005,Central,Home Goods,58.68,Sale,CUST_2198,2,0,58.68,1,0.2646034233533362,False
TXN_005560,2026-01-05 02:36:49.836071,STORE_010,Central,Home Goods,80.61,Sale,CUST_4827,2,0,80.61,1,0.26408472360924506,False
TXN_005561,2026-01-05 02:45:49.836071,STORE_008,East,Electronics,19.25,Sale,CUST_3184,2,0,19.25,1,0.23421165077718564,False
TXN_005562,2026-01-05 02:52:49.836071,STORE_005,Central,Electronics,110.32,Sale,CUST_3199,2,0,110.32,1,0.24987967490119461,False
TXN_005563,2026-01-05 02:53:49.836071,STORE_009,East,Electronics,99.39,Sale,CUST_3427,2,0,99.39,1,0.2567633551598083,False
TXN_005564,2026-01-05 02:59:49.836071,STORE_009,East,Groceries,62.63,Sale,CUST_4255,2,0,62.63,1,0.2656893709496522,False
TXN_005565,2026-01-05 03:10:49.836071,STORE_001,West,Groceries,56.12,Sale,CUST_0524,3,0,56.12,1,0.26995054950419495,False
TXN_005566,2026-01-05 03:13:49.836071,STORE_006,South,Home Goods,145.0,Sale,CUST_0998,3,0,145.0,1,0.23528630762193753,False
TXN_005567,2026-01-05 03:19:49.836071,STORE_007,East,Clothing,159.12,Sale,CUST_4406,3,0,159.12,1,0.2259661051439127,False
TXN_005568,2026-01-05 01:20:49.836071,STORE_003,East,Electronics,1662.06,Refund,CUST_1492,1,1,-1662.06,-1,-0.07309808815984964,True
TXN_005569,2026-01-05 00:23:49.836071,STORE_007,East,Groceries,1579.88,Refund,CUST_1140,0,1,-1579.88,-1,-0.07829478441756499,True
TXN_005570,2026-01-05 03:31:49.836071,STORE_007,East,Clothing,104.02,Sale,CUST_4724,3,0,104.02,1,0.26182128710342306,False
TXN_005571,2026-01-05 03:45:49.836071,STORE_002,Central,Electronics,150.52,Sale,CUST_1196,3,0,150.52,1,0.2308463375261252,False
TXN_005572,2026-01-05 03:59:49.836071,STORE_007,East,Clothing,98.11,Sale,CUST_1991,3,0,98.11,1,0.26835662724566006,False
TXN_005573,2026-01-05 04:18:49.836071,STORE_001,West,Electronics,142.83,Sale,CUST_1118,4,0,142.83,1,0.24996925199439185,False
TXN_005574,2026-01-05 04:26:49.836071,STORE_005,Central,Clothing,77.8,Sale,CUST_2182,4,0,77.8,1,0.28129320790688017,False
TXN_005575,2026-01-05 04:30:49.836071,STORE_009,East,Home Goods,132.43,Sale,CUST_3144,4,0,132.43,1,0.2546981658074967,False
TXN_005576,2026-01-05 04:38:49.836071,STORE_007,East,Electronics,242.3,Sale,CUST_4590,4,0,242.3,1,0.18271368981294456,False
TXN_005577,2026-01-05 04:41:49.836071,STORE_007,East,Electronics,66.25,Refund,CUST_4020,4,1,-66.25,1,0.07984503865572268,False
TXN_005578,2026-01-05 04:59:49.836071,STORE_002,Central,Home Goods,167.17,Sale,CUST_1126,4,0,167.17,1,0.2316477719260155,False
TXN_005579,2026-01-05 05:01:49.836071,STORE_008,East,Electronics,106.31,Sale,CUST_1522,5,0,106.31,1,0.27942980318041105,False
TXN_005580,2026-01-05 05:05:49.836071,STORE_003,East,Electronics,149.02,Sale,CUST_0430,5,0,149.02,1,0.2582503499789664,False
TXN_005581,2026-01-05 05:36:49.836071,STORE_008,East,Groceries,65.96,Sale,CUST_1856,5,0,65.96,1,0.28303056768161405,False
TXN_005582,2026-01-05 05:40:49.836071,STORE_003,East,Home Goods,74.23,Sale,CUST_3832,5,0,74.23,1,0.28381599124108187,False
TXN_005583,2026-01-05 05:43:49.836071,STORE_010,Central,Groceries,317.92,Sale,CUST_1703,5,0,317.92,1,0.132707326416436,False
TXN_005584,2026-01-05 05:48:49.836071,STORE_007,East,Home Goods,40.45,Sale,CUST_1888,5,0,40.45,1,0.27068877425883014,False
TXN_005585,2026-01-05 05:55:49.836071,STORE_002,Central,Clothing,110.16,Sale,CUST_3982,5,0,110.16,1,0.27953901294212746,False
TXN_005586,2026-01-05 06:11:49.836071,STORE_004,Central,Home Goods,156.43,Sale,CUST_4572,6,0,156.43,1,0.24374898028295444,False
TXN_005587,2026-01-05 06:14:49.836071,STORE_006,South,Home Goods,120.23,Sale,CUST_2211,6,0,120.23,1,0.2688653078911484,False
TXN_005588,2026-01-05 06:30:49.836071,STORE_009,East,Groceries,36.66,Sale,CUST_0437,6,0,36.66,1,0.27085937101043667,False
TXN_005589,2026-01-05 06:43:49.836071,STORE_005,Central,Electronics,40.58,Sale,CUST_3169,6,0,40.58,1,0.27537381836309155,False
TXN_005590,2026-01-05 07:06:49.836071,STORE_009,East,Home Goods,131.71,Sale,CUST_0527,7,0,131.71,1,0.25917567913051276,False
TXN_005591,2026-01-05 07:13:49.836071,STORE_005,Central,Electronics,110.15,Sale,CUST_1670,7,0,110.15,1,0.269182652753358,False
TXN_005592,2026-01-05 07:15:49.836071,STORE_010,Central,Home Goods,149.24,Sale,CUST_4217,7,0,149.24,1,0.24081666174603067,False
TXN_005593,2026-01-05 07:17:49.836071,STORE_008,East,Groceries,215.69,Sale,CUST_3389,7,0,215.69,1,0.18317630229845105,False
TXN_005594,2026-01-05 07:17:49.836071,STORE_001,West,Home Goods,179.81,Sale,CUST_4030,7,0,179.81,1,0.21218528744136805,False
TXN_005595,2026-01-05 07:23:49.836071,STORE_007,East,Clothing,163.92,Sale,CUST_2465,7,0,163.92,1,0.2296884687968802,False
TXN_005596,2026-01-05 07:34:49.836071,STORE_004,Central,Home Goods,114.09,Sale,CUST_4267,7,0,114.09,1,0.2666396533190819,False
TXN_005597,2026-01-05 08:21:49.836071,STORE_005,Central,Home Goods,26.94,Sale,CUST_2677,8,0,26.94,1,0.22860963490235342,False
TXN_005598,2026-01-05 08:22:49.836071,STORE_006,South,Electronics,27.61,Sale,CUST_4062,8,0,27.61,1,0.22860963490235342,False
TXN_005599,2026-01-05 08:29:49.836071,STORE_005,Central,Electronics,88.75,Sale,CUST_4108,8,0,88.75,1,0.2570002396846427,False
TXN_005600,2026-01-05 08:31:49.836071,STORE_001,West,Clothing,154.3,Sale,CUST_2004,8,0,154.3,1,0.21999776829111556,False
TXN_005601,2026-01-05 08:36:49.836071,STORE_009,East,Home Goods,29.93,Sale,CUST_0422,8,0,29.93,1,0.23585182965554824,False
TXN_005602,2026-01-05 08:46:49.836071,STORE_002,Central,Electronics,18.17,Sale,CUST_2175,8,0,18.17,1,0.21375557588844663,False
TXN_005603,2026-01-05 09:04:49.836071,STORE_009,East,Home Goods,141.55,Sale,CUST_2701,9,0,141.55,1,0.17985316246447103,False
TXN_005604,2026-01-05 09:07:49.836071,STORE_010,Central,Groceries,69.52,Sale,CUST_2686,9,0,69.52,1,0.1989345791666865,False
TXN_005605,2026-01-05 09:18:49.836071,STORE_002,Central,Groceries,44.72,Sale,CUST_4786,9,0,44.72,1,0.19194030820916408,False
TXN_005606,2026-01-05 18:26:49.836071,STORE_009,East,Clothing,111.73,Sale,CUST_3155,18,0,111.73,1,0.18681988125486948,False
TXN_005607,2026-01-05 18:27:49.836071,STORE_006,South,Groceries,34.07,Sale,CUST_2667,18,0,34.07,1,0.17343858971555182,False
TXN_005608,2026-01-05 19:07:49.836071,STORE_009,East,Electronics,84.41,Sale,CUST_3682,19,0,84.41,1,0.2444917034923867,False
TXN_005609,2026-01-05 19:22:49.836071,STORE_006,South,Electronics,291.73,Sale,CUST_3272,19,0,291.73,1,0.09915031726248669,False
TXN_005610,2026-01-05 19:23:49.836071,STORE_006,South,Clothing,92.82,Sale,CUST_3047,19,0,92.82,1,0.24366677304735695,False
TXN_005611,2026-01-05 19:29:49.836071,STORE_002,Central,Home Goods,39.15,Sale,CUST_3772,19,0,39.15,1,0.21837997907018064,False
TXN_005612,2026-01-05 19:36:49.836071,STORE_008,East,Electronics,29.31,Sale,CUST_4116,19,0,29.31,1,0.20911130392277216,False
TXN_005613,2026-01-05 19:38:49.836071,STORE_003,East,Groceries,138.31,Sale,CUST_3157,19,0,138.31,1,0.21374528073510113,False
TXN_005614,2026-01-05 19:53:49.836071,STORE_007,East,Electronics,98.25,Sale,CUST_4601,19,0,98.25,1,0.23942529361914971,False
TXN_005615,2026-01-05 19:53:49.836071,STORE_005,Central,Clothing,133.24,Sale,CUST_0018,19,0,133.24,1,0.21456681168261227,False
TXN_005616,2026-01-05 19:57:49.836071,STORE_003,East,Groceries,52.6,Sale,CUST_0444,19,0,52.6,1,0.2339815488350327,False
TXN_005617,2026-01-05 20:14:49.836071,STORE_001,West,Groceries,17.89,Sale,CUST_2889,20,0,17.89,1,0.19739468292133083,False
TXN_005618,2026-01-05 20:15:49.836071,STORE_008,East,Groceries,240.99,Sale,CUST_2764,20,0,240.99,1,0.1390922000471858,False
TXN_005619,2026-01-05 20:53:49.836071,STORE_003,East,Unknown,,Refund,CUST_0550,20,1,,1,0.007311009321131712,False
TXN_005620,2026-01-05 21:08:49.836071,STORE_002,Central,Clothing,9.97,Sale,CUST_1080,21,0,9.97,1,0.18260326705489593,False
TXN_005621,2026-01-05 21:23:49.836071,STORE_001,West,Home Goods,11.48,Sale,CUST_3241,21,0,11.48,1,0.19026365503633869,False
TXN_005622,2026-01-05 22:24:49.836071,STORE_004,Central,Home Goods,180.79,Sale,CUST_3924,22,0,180.79,1,0.17270469311304393,False
TXN_005623,2026-01-05 22:36:49.836071,STORE_008,East,Home Goods,101.84,Sale,CUST_3477,22,0,101.84,1,0.2257351806460211,False
TXN_005624,2026-01-05 22:54:49.836071,STORE_003,East,Clothing,24.33,Sale,CUST_2140,22,0,24.33,1,0.20506352541922257,False
TXN_005625,2026-01-05 23:12:49.836071,STORE_001,West,Groceries,48.02,Sale,CUST_2093,23,0,48.02,1,0.19847848632510223,False
TXN_005626,2026-01-05 23:44:49.836071,STORE_004,Central,Groceries,239.88,Sale,CUST_4929,23,0,239.88,1,0.09542353956213145,False
TXN_005627,2026-01-05 23:49:49.836071,STORE_009,East,Electronics,34.33,Sale,CUST_2163,23,0,34.33,1,0.19028773013828137,False
TXN_005628,2026-01-05 23:52:49.836071,STORE_001,West,Home Goods,56.87,Sale,CUST_1760,23,0,56.87,1,0.2089579000537118,False
TXN_005629,2026-01-06 00:09:49.836071,STORE_002,Central,Groceries,247.25,Sale,CUST_3394,0,0,247.25,1,0.12991106644260186,False
TXN_005630,2026-01-06 00:10:49.836071,STORE_009,East,Unknown,,Sale,CUST_1837,0,0,,1,0.13078947506407645,False
TXN_005631,2026-01-06 00:20:49.836071,STORE_002,Central,Groceries,126.28,Sale,CUST_1357,0,0,126.28,1,0.20915724962636778,False
TXN_005632,2026-01-06 00:37:49.836071,STORE_003,East,Groceries,281.1,Sale,CUST_3825,0,0,281.1,1,0.10828978717313753,False
TXN_005633,2026-01-06 00:51:49.836071,STORE_007,East,Clothing,58.68,Sale,CUST_0299,0,0,58.68,1,0.22429237839864175,False
TXN_005634,2026-01-06 01:24:49.836071,STORE_003,East,Home Goods,146.66,Sale,CUST_3012,1,0,146.66,1,0.23064952256100274,False
TXN_005635,2026-01-06 01:34:49.836071,STORE_009,East,Groceries,65.71,Sale,CUST_3368,1,0,65.71,1,0.25532119056801,False
TXN_005636,2026-01-06 02:11:49.836071,STORE_006,South,Groceries,108.19,Sale,CUST_0880,2,0,108.19,1,0.25166390164707114,False
TXN_005637,2026-01-06 02:13:49.836071,STORE_003,East,Groceries,54.38,Sale,CUST_2092,2,0,54.38,1,0.25840355766454876,False
TXN_005638,2026-01-06 02:27:49.836071,STORE_009,East,Groceries,139.97,Sale,CUST_3559,2,0,139.97,1,0.2340272015570219,False
TXN_005639,2026-01-06 02:32:49.836071,STORE_001,West,Electronics,6.38,Refund,CUST_2910,2,1,-6.38,1,0.05091847714866726,False
TXN_005640,2026-01-06 02:37:49.836071,STORE_010,Central,Groceries,93.16,Sale,CUST_1581,2,0,93.16,1,0.2599060600226829,False
TXN_005641,2026-01-06 02:46:49.836071,STORE_003,East,Groceries,25.58,Sale,CUST_2059,2,0,25.58,1,0.24421316289433742,False
TXN_005642,2026-01-06 02:52:49.836071,STORE_001,West,Groceries,122.73,Sale,CUST_2075,2,0,122.73,1,0.24319274025155202,False
TXN_005643,2026-01-06 03:08:49.836071,STORE_002,Central,Electronics,231.12,Sale,CUST_1455,3,0,231.12,1,0.17612444080001644,False
TXN_005644,2026-01-06 04:06:49.836071,STORE_008,East,Clothing,84.285,Sale,CUST_0347,4,0,84.285,1,0.28117574046715793,False
TXN_005645,2026-01-06 04:30:49.836071,STORE_007,East,Electronics,9.48,Sale,CUST_0504,4,0,9.48,1,0.21599166227554895,False
TXN_005646,2026-01-06 04:51:49.836071,STORE_002,Central,Groceries,79.79,Sale,CUST_2391,4,0,79.79,1,0.2815300169482133,False
TXN_005647,2026-01-06 05:30:49.836071,STORE_002,Central,Clothing,45.28,Sale,CUST_1237,5,0,45.28,1,0.27227765351267014,False
TXN_005648,2026-01-06 05:38:49.836071,STORE_009,East,Groceries,35.92,Sale,CUST_0720,5,0,35.92,1,0.2649211932802861,False
TXN_005649,2026-01-06 05:42:49.836071,STORE_006,South,Clothing,51.37,Sale,CUST_4179,5,0,51.37,1,0.2748761484810692,False
TXN_005650,2026-01-06 06:08:49.836071,STORE_005,Central,Groceries,136.95,Sale,CUST_3534,6,0,136.95,1,0.2598301830223304,False
TXN_005651,2026-01-06 06:14:49.836071,STORE_010,Central,Groceries,175.54,Sale,CUST_3630,6,0,175.54,1,0.23455234137618292,False
TXN_005652,2026-01-06 06:21:49.836071,STORE_006,South,Clothing,66.55,Sale,CUST_2049,6,0,66.55,1,0.28640695269602534,False
TXN_005653,2026-01-06 06:42:49.836071,STORE_009,East,Clothing,124.93,Sale,CUST_3735,6,0,124.93,1,0.2686910155410157,False
TXN_005654,2026-01-06 06:42:49.836071,STORE_007,East,Groceries,67.34,Sale,CUST_0818,6,0,67.34,1,0.28640695269602534,False
TXN_005655,2026-01-06 06:52:49.836071,STORE_010,Central,Electronics,94.88,Sale,CUST_3021,6,0,94.88,1,0.2826433932838656,False
TXN_005656,2026-01-06 06:59:49.836071,STORE_010,Central,Electronics,101.06,Sale,CUST_1125,6,0,101.06,1,0.281270617509928,False
TXN_005657,2026-01-06 07:04:49.836071,STORE_009,East,Electronics,39.85,Sale,CUST_0416,7,0,39.85,1,0.2689400657175559,False
TXN_005658,2026-01-06 07:15:49.836071,STORE_004,Central,Electronics,84.41,Refund,CUST_2045,7,1,-84.41,1,0.09119188706062753,False
TXN_005659,2026-01-06 07:22:49.836071,STORE_002,Central,Clothing,85.03,Sale,CUST_2669,7,0,85.03,1,0.278791281994255,False
TXN_005660,2026-01-06 07:33:49.836071,STORE_008,East,Clothing,157.49,Sale,CUST_0679,7,0,157.49,1,0.2346915329294666,False
TXN_005661,2026-01-06 08:26:49.836071,STORE_004,Central,Electronics,143.14,Sale,CUST_4706,8,0,143.14,1,0.2302154235008253,False
TXN_005662,2026-01-06 08:37:49.836071,STORE_009,East,Home Goods,82.03,Sale,CUST_0760,8,0,82.03,1,0.25494134175025557,False
TXN_005663,2026-01-06 08:42:49.836071,STORE_004,Central,Home Goods,6.06,Sale,CUST_4683,8,0,6.06,1,0.18601569142858176,False
TXN_005664,2026-01-06 08:48:49.836071,STORE_008,East,Home Goods,44.87,Sale,CUST_4323,8,0,44.87,1,0.24627084803235294,False
TXN_005665,2026-01-06 08:52:49.836071,STORE_009,East,Unknown,,Sale,CUST_2848,8,0,,1,0.17500552494115118,False
TXN_005666,2026-01-06 08:56:49.836071,STORE_009,East,Electronics,124.47,Sale,CUST_0178,8,0,124.47,1,0.24304982635015865,False
TXN_005667,2026-01-06 09:00:49.836071,STORE_010,Central,Groceries,66.0,Sale,CUST_2788,9,0,66.0,1,0.19877765100116518,False
TXN_005668,2026-01-06 09:07:49.836071,STORE_004,Central,Clothing,174.61,Sale,CUST_3350,9,0,174.61,1,0.15757421596247922,False
TXN_005669,2026-01-06 09:08:49.836071,STORE_001,West,Clothing,42.67,Sale,CUST_3065,9,0,42.67,1,0.19044326748357288,False
TXN_005670,2026-01-06 09:12:49.836071,STORE_003,East,Home Goods,57.95,Sale,CUST_0830,9,0,57.95,1,0.19811178848878147,False
TXN_005671,2026-01-06 09:18:49.836071,STORE_009,East,Home Goods,200.17,Sale,CUST_1929,9,0,200.17,1,0.13612672696771888,False
TXN_005672,2026-01-06 18:37:49.836071,STORE_004,Central,Clothing,87.8,Sale,CUST_1834,18,0,87.8,1,0.20170986290970327,False
TXN_005673,2026-01-06 18:51:49.836071,STORE_005,Central,Home Goods,114.79,Refund,CUST_2594,18,1,-114.79,1,0.02549923630811013,False
TXN_005674,2026-01-06 19:08:49.836071,STORE_007,East,Home Goods,164.65,Sale,CUST_4484,19,0,164.65,1,0.19666989419663533,False
TXN_005675,2026-01-06 19:22:49.836071,STORE_005,Central,Clothing,68.87,Sale,CUST_2618,19,0,68.87,1,0.23557370990596493,False
TXN_005676,2026-01-06 19:33:49.836071,STORE_004,Central,Groceries,143.94,Sale,CUST_0407,19,0,143.94,1,0.2124636642184743,False
TXN_005677,2026-01-06 19:40:49.836071,STORE_002,Central,Home Goods,82.41,Sale,CUST_4452,19,0,82.41,1,0.2442699895309413,False
TXN_005678,2026-01-06 20:01:49.836071,STORE_002,Central,Groceries,86.09,Sale,CUST_0718,20,0,86.09,1,0.25202874542925713,False
TXN_005679,2026-01-06 20:09:49.836071,STORE_004,Central,Home Goods,177.27,Sale,CUST_2156,20,0,177.27,1,0.1951597491030182,False
TXN_005680,2026-01-06 20:18:49.836071,STORE_010,Central,Electronics,79.63,Sale,CUST_1537,20,0,79.63,1,0.25310126739108885,False
TXN_005681,2026-01-06 20:32:49.836071,STORE_010,Central,Groceries,36.21,Sale,CUST_1521,20,0,36.21,1,0.22383105615883392,False
TXN_005682,2026-01-06 20:35:49.836071,STORE_009,East,Groceries,60.63,Sale,CUST_1523,20,0,60.63,1,0.24703692421886286,False
TXN_005683,2026-01-06 21:07:49.836071,STORE_008,East,Home Goods,26.98,Sale,CUST_4610,21,0,26.98,1,0.21301700163471493,False
TXN_005684,2026-01-06 21:10:49.836071,STORE_003,East,Groceries,57.45,Sale,CUST_4102,21,0,57.45,1,0.24259304602031612,False
TXN_005685,2026-01-06 21:11:49.836071,STORE_009,East,Electronics,23.84,Refund,CUST_3898,21,1,-23.84,1,0.015618062687961176,False
TXN_005686,2026-01-06 21:29:49.836071,STORE_005,Central,Clothing,40.68,Sale,CUST_3468,21,0,40.68,1,0.22792850777609464,False
TXN_005687,2026-01-06 21:36:49.836071,STORE_003,East,Electronics,110.91,Sale,CUST_3365,21,0,110.91,1,0.2287963431206575,False
TXN_005688,2026-01-06 22:00:49.836071,STORE_005,Central,Clothing,49.92,Sale,CUST_1678,22,0,49.92,1,0.22969466879083666,False
